Galaxy in Pair of Galaxies ; NGC 1 
Galaxy in Pair of Galaxies ; NGC 5037 
Galaxy in Group of Galaxies ; NGC 5038 
Galaxy ; NGC 5039 
Galaxy ; NGC 5040 
LINER-type Active Galaxy Nucleus ; NGC 5041 
Galaxy in Group of Galaxies ; NGC 5042 
Open (galactic) Cluster ; NGC 5043 
Brightest galaxy in a Cluster (BCG) ; NGC 5044 
Open (galactic) Cluster ; NGC 5045 
Galaxy in Group of Galaxies ; NGC 5046 
Galaxy in Pair of Galaxies ; NGC 5047 
Galaxy in Group of Galaxies ; NGC 5048 
Galaxy in Pair of Galaxies ; NGC 5049 
Galaxy in Group of Galaxies ; NGC 5050 
Emission-line galaxy ; NGC 5051 
LINER-type Active Galaxy Nucleus ; NGC 5052 
Globular Cluster ; NGC 5053 
Galaxy in Pair of Galaxies ; NGC 5054 
Galaxy ; NGC 5056 
Galaxy in Group of Galaxies ; NGC 5057 
Pair of Galaxies ; NGC 5058 
Galaxy ; NGC 5059 
Galaxy in Group of Galaxies ; NGC 5060 
Galaxy in Group of Galaxies ; NGC 5061 
Galaxy in Group of Galaxies ; NGC 5062 
Galaxy in Group of Galaxies ; NGC 5063 
Galaxy in Group of Galaxies ; NGC 5064 
HII Galaxy ; NGC 5065 
Galaxy ; NGC 5066 
Galaxy ; NGC 5068 
Galaxy ; NGC 5070 
Radio Galaxy ; NGC 5071 
Galaxy in Group of Galaxies ; NGC 5072 
Galaxy in Pair of Galaxies ; NGC 5073 
Emission-line galaxy ; NGC 5074 
LINER-type Active Galaxy Nucleus ; NGC 5075 
Galaxy in Pair of Galaxies ; NGC 5076 
Galaxy in Pair of Galaxies ; NGC 5077 
LINER-type Active Galaxy Nucleus ; NGC 5078 
Galaxy in Group of Galaxies ; NGC 5079 
Galaxy ; NGC 5080 
Galaxy in Group of Galaxies ; NGC 5081 
Galaxy in Group of Galaxies ; NGC 5082 
Galaxy ; NGC 5083 
LINER-type Active Galaxy Nucleus ; NGC 5084 
Galaxy in Group of Galaxies ; NGC 5085 
Galaxy in Cluster of Galaxies ; NGC 5086 
Active Galaxy Nucleus ; NGC 5087 
Galaxy ; NGC 5088 
Emission-line galaxy ; NGC 5089 
Radio Galaxy ; NGC 5090 
Galaxy ; NGC 5091 
Galaxy in Cluster of Galaxies ; NGC 5092 
LINER-type Active Galaxy Nucleus ; NGC 5093 
Galaxy in Group of Galaxies ; NGC 5094 
Galaxy in Group of Galaxies ; NGC 5095 
LINER-type Active Galaxy Nucleus ; NGC 5096 
Galaxy ; NGC 5097 
Brightest galaxy in a Cluster (BCG) ; NGC 5098 
Galaxy ; NGC 5099 
LINER-type Active Galaxy Nucleus ; NGC 5100 
Galaxy ; NGC 5101 
Emission-line galaxy ; NGC 5102 
Galaxy in Group of Galaxies ; NGC 5103 
Radio Galaxy ; NGC 5104 
Low Surface Brightness Galaxy ; NGC 5105 
Galaxy in Pair of Galaxies ; NGC 5107 
Galaxy ; NGC 5108 
Low Surface Brightness Galaxy ; NGC 5109 
Galaxy in Group of Galaxies ; NGC 5110 
Galaxy in Pair of Galaxies ; NGC 5112 
Galaxy ; NGC 5113 
Galaxy in Group of Galaxies ; NGC 5114 
Galaxy in Group of Galaxies ; NGC 5115 
Galaxy in Cluster of Galaxies ; NGC 5116 
Galaxy in Cluster of Galaxies ; NGC 5117 
Radio Galaxy ; NGC 5118 
Galaxy in Group of Galaxies ; NGC 5119 
Open (galactic) Cluster ; NGC 5120 
Galaxy ; NGC 5121 
Galaxy in Group of Galaxies ; NGC 5122 
Radio Galaxy ; NGC 5123 
LINER-type Active Galaxy Nucleus ; NGC 5124 
LINER-type Active Galaxy Nucleus ; NGC 5125 
Galaxy in Group of Galaxies ; NGC 5126 
LINER-type Active Galaxy Nucleus ; NGC 5127 
LINER-type Active Galaxy Nucleus ; NGC 5129 
Galaxy in Group of Galaxies ; NGC 5130 
Active Galaxy Nucleus ; NGC 5131 
Galaxy in Group of Galaxies ; NGC 5132 
Galaxy in Group of Galaxies ; NGC 5133 
Emission-line galaxy ; NGC 5134 
Seyfert 2 Galaxy ; NGC 5135 
Emission-line galaxy ; NGC 5136 
Galaxy in Group of Galaxies ; NGC 5137 
Open (galactic) Cluster ; NGC 5138 
Globular Cluster ; NGC 5139 
Active Galaxy Nucleus ; NGC 5140 
LINER-type Active Galaxy Nucleus ; NGC 5141 
LINER-type Active Galaxy Nucleus ; NGC 5142 
Galaxy in Group of Galaxies ; NGC 5143 
Galaxy ; NGC 5144 
Starburst Galaxy ; NGC 5145 
Galaxy in Group of Galaxies ; NGC 5146 
HII Galaxy ; NGC 5147 
Galaxy ; NGC 5148 
Radio Galaxy ; NGC 5149 
Galaxy in Group of Galaxies ; NGC 5150 
LINER-type Active Galaxy Nucleus ; NGC 5151 
Galaxy in Cluster of Galaxies ; NGC 5152 
Galaxy in Group of Galaxies ; NGC 5153 
Galaxy in Pair of Galaxies ; NGC 5154 
Open (galactic) Cluster ; NGC 5155 
Galaxy in Group of Galaxies ; NGC 5156 
LINER-type Active Galaxy Nucleus ; NGC 5157 
LINER-type Active Galaxy Nucleus ; NGC 5158 
Galaxy ; NGC 5159 
Emission-line galaxy ; NGC 5161 
Galaxy in Group of Galaxies ; NGC 5163 
Galaxy in Pair of Galaxies ; NGC 5164 
Galaxy in Group of Galaxies ; NGC 5165 
Galaxy in Group of Galaxies ; NGC 5166 
LINER-type Active Galaxy Nucleus ; NGC 5167 
Open (galactic) Cluster ; NGC 5168 
Galaxy in Pair of Galaxies ; NGC 5169 
Galaxy in Pair of Galaxies ; NGC 5170 
Galaxy in Group of Galaxies ; NGC 5171 
Galaxy ; NGC 5172 
Galaxy in Pair of Galaxies ; NGC 5173 
LINER-type Active Galaxy Nucleus ; NGC 5174 
Galaxy in Group of Galaxies ; NGC 5176 
Galaxy in Group of Galaxies ; NGC 5177 
LINER-type Active Galaxy Nucleus ; NGC 5178 
LINER-type Active Galaxy Nucleus ; NGC 5179 
Galaxy in Group of Galaxies ; NGC 5180 
Galaxy in Group of Galaxies ; NGC 5181 
Galaxy in Group of Galaxies ; NGC 5182 
LINER-type Active Galaxy Nucleus ; NGC 5183 
LINER-type Active Galaxy Nucleus ; NGC 5184 
Seyfert 2 Galaxy ; NGC 5185 
Galaxy ; NGC 5186 
LINER-type Active Galaxy Nucleus ; NGC 5187 
Galaxy in Group of Galaxies ; NGC 5188 
Planetary Nebula ; NGC 5189 
Emission-line galaxy ; NGC 5190 
LINER-type Active Galaxy Nucleus ; NGC 5191 
Emission-line galaxy ; NGC 5192 
Brightest galaxy in a Cluster (BCG) ; NGC 5193 
Galaxy in Pair of Galaxies ; NGC 5195 
LINER-type Active Galaxy Nucleus ; NGC 5196 
Galaxy in Group of Galaxies ; NGC 5197 
Galaxy in Pair of Galaxies ; NGC 5198 
Galaxy in Group of Galaxies ; NGC 5199 
LINER-type Active Galaxy Nucleus ; NGC 5201 
Galaxy ; NGC 5202 
Galaxy in Group of Galaxies ; NGC 5203 
Low Surface Brightness Galaxy ; NGC 5204 
LINER-type Active Galaxy Nucleus ; NGC 5205 
Galaxy in Group of Galaxies ; NGC 5206 
Galaxy in Group of Galaxies ; NGC 5207 
LINER-type Active Galaxy Nucleus ; NGC 5208 
Seyfert Galaxy ; NGC 5209 
LINER-type Active Galaxy Nucleus ; NGC 5210 
LINER-type Active Galaxy Nucleus ; NGC 5211 
Galaxy in Group of Galaxies ; NGC 5212 
Radio Galaxy ; NGC 5213 
Active Galaxy Nucleus ; NGC 5214 
Pair of Galaxies ; NGC 5215 
Seyfert 2 Galaxy ; NGC 5216 
Radio Galaxy ; NGC 5217 
Galaxy in Pair of Galaxies ; NGC 5218 
Active Galaxy Nucleus ; NGC 5219 
Galaxy in Group of Galaxies ; NGC 5220 
Interacting Galaxies ; NGC 5221 
LINER-type Active Galaxy Nucleus ; NGC 5222 
Galaxy in Group of Galaxies ; NGC 5223 
LINER-type Active Galaxy Nucleus ; NGC 5224 
LINER-type Active Galaxy Nucleus ; NGC 5225 
Galaxy ; NGC 5226 
Seyfert 2 Galaxy ; NGC 5227 
Seyfert Galaxy ; NGC 5228 
Low Surface Brightness Galaxy ; NGC 5229 
Galaxy in Group of Galaxies ; NGC 5230 
Seyfert 2 Galaxy ; NGC 5231 
Blazar ; NGC 5232 
LINER-type Active Galaxy Nucleus ; NGC 5233 
Galaxy in Group of Galaxies ; NGC 5234 
Galaxy in Group of Galaxies ; NGC 5235 
Interacting Galaxies ; NGC 5237 
Galaxy in Pair of Galaxies ; NGC 5238 
LINER-type Active Galaxy Nucleus ; NGC 5239 
Seyfert 2 Galaxy ; NGC 5240 
Galaxy in Group of Galaxies ; NGC 5241 
Galaxy ; NGC 5243 
Seyfert 2 Galaxy ; NGC 5245 
Galaxy in Group of Galaxies ; NGC 5246 
Galaxy in Group of Galaxies ; NGC 5247 
Galaxy in Group of Galaxies ; NGC 5248 
LINER-type Active Galaxy Nucleus ; NGC 5249 
Galaxy in Group of Galaxies ; NGC 5250 
LINER-type Active Galaxy Nucleus ; NGC 5251 
Seyfert 2 Galaxy ; NGC 5252 
Active Galaxy Nucleus ; NGC 5253 
Galaxy in Group of Galaxies ; NGC 5254 
LINER-type Active Galaxy Nucleus ; NGC 5255 
Pair of Galaxies ; NGC 5256 
HII Galaxy ; NGC 5257 
Galaxy in Pair of Galaxies ; NGC 5258 
Brightest galaxy in a Cluster (BCG) ; NGC 5259 
Seyfert 2 Galaxy ; NGC 5260 
Galaxy in Group of Galaxies ; NGC 5261 
Galaxy in Pair of Galaxies ; NGC 5262 
Galaxy in Cluster of Galaxies ; NGC 5263 
Galaxy in Group of Galaxies ; NGC 5264 
Radio Galaxy ; NGC 5265 
Galaxy in Group of Galaxies ; NGC 5266 
LINER-type Active Galaxy Nucleus ; NGC 5267 
Open (galactic) Cluster ; NGC 5269 
Galaxy ; NGC 5270 
LINER-type Active Galaxy Nucleus ; NGC 5271 
Seyfert 1 Galaxy ; NGC 5273 
Galaxy in Group of Galaxies ; NGC 5274 
Interacting Galaxies ; NGC 5275 
Radio Galaxy ; NGC 5276 
Galaxy in Group of Galaxies ; NGC 5277 
Interacting Galaxies ; NGC 5278 
Galaxy in Pair of Galaxies ; NGC 5279 
Galaxy in Group of Galaxies ; NGC 5280 
Open (galactic) Cluster ; NGC 5281 
Emission-line galaxy ; NGC 5282 
Seyfert 2 Galaxy ; NGC 5283 
Open (galactic) Cluster ; NGC 5284 
Brightest galaxy in a Cluster (BCG) ; NGC 5285 
Globular Cluster ; NGC 5286 
Brightest galaxy in a Cluster (BCG) ; NGC 5287 
Open (galactic) Cluster ; NGC 5288 
Galaxy in Pair of Galaxies ; NGC 5289 
Seyfert 2 Galaxy ; NGC 5290 
Active Galaxy Nucleus ; NGC 5291 
LINER-type Active Galaxy Nucleus ; NGC 5292 
Galaxy ; NGC 5293 
Galaxy ; NGC 5294 
Galaxy ; NGC 5295 
Galaxy in Pair of Galaxies ; NGC 5296 
Galaxy in Pair of Galaxies ; NGC 5297 
Galaxy in Group of Galaxies ; NGC 5298 
Open (galactic) Cluster ; NGC 5299 
Emission-line galaxy ; NGC 5300 
Galaxy in Group of Galaxies ; NGC 5301 
Galaxy in Group of Galaxies ; NGC 5302 
Galaxy in Pair of Galaxies ; NGC 5303 
Galaxy in Group of Galaxies ; NGC 5304 
LINER-type Active Galaxy Nucleus ; NGC 5305 
Galaxy in Group of Galaxies ; NGC 5306 
Planetary Nebula ; NGC 5307 
Galaxy in Pair of Galaxies ; NGC 5308 
Seyfert Galaxy ; NGC 5311 
LINER-type Active Galaxy Nucleus ; NGC 5312 
Galaxy in Pair of Galaxies ; NGC 5313 
Galaxy ; NGC 5314 
Planetary Nebula ; NGC 5315 
Open (galactic) Cluster ; NGC 5316 
LINER-type Active Galaxy Nucleus ; NGC 5318 
Galaxy ; NGC 5319 
Seyfert Galaxy ; NGC 5320 
Galaxy in Group of Galaxies ; NGC 5321 
Seyfert Galaxy ; NGC 5322 
Galaxy ; NGC 5323 
Galaxy in Group of Galaxies ; NGC 5324 
Radio Galaxy ; NGC 5325 
Galaxy in Pair of Galaxies ; NGC 5326 
LINER-type Active Galaxy Nucleus ; NGC 5327 
Galaxy in Group of Galaxies ; NGC 5328 
Galaxy in Group of Galaxies ; NGC 5329 
Galaxy in Group of Galaxies ; NGC 5330 
Galaxy in Pair of Galaxies ; NGC 5331 
Galaxy in Group of Galaxies ; NGC 5332 
Galaxy in Group of Galaxies ; NGC 5333 
Low Surface Brightness Galaxy ; NGC 5334 
Galaxy in Group of Galaxies ; NGC 5335 
Galaxy in Group of Galaxies ; NGC 5336 
Galaxy in Group of Galaxies ; NGC 5337 
Galaxy ; NGC 5338 
Galaxy in Group of Galaxies ; NGC 5339 
Galaxy ; NGC 5340 
Radio Galaxy ; NGC 5341 
Galaxy in Group of Galaxies ; NGC 5342 
Galaxy in Group of Galaxies ; NGC 5343 
Galaxy ; NGC 5344 
LINER-type Active Galaxy Nucleus ; NGC 5345 
Low Surface Brightness Galaxy ; NGC 5346 
Seyfert 2 Galaxy ; NGC 5347 
Galaxy in Pair of Galaxies ; NGC 5348 
Galaxy in Group of Galaxies ; NGC 5349 
Galaxy in Pair of Galaxies ; NGC 5350 
Galaxy in Group of Galaxies ; NGC 5351 
Radio Galaxy ; NGC 5352 
Galaxy in Pair of Galaxies ; NGC 5353 
LINER-type Active Galaxy Nucleus ; NGC 5354 
Galaxy in Pair of Galaxies ; NGC 5355 
Galaxy in Pair of Galaxies ; NGC 5356 
LINER-type Active Galaxy Nucleus ; NGC 5357 
Galaxy in Pair of Galaxies ; NGC 5358 
Open (galactic) Cluster ; NGC 5359 
Galaxy in Pair of Galaxies ; NGC 5360 
Galaxy ; NGC 5361 
Galaxy in Group of Galaxies ; NGC 5362 
Galaxy in Pair of Galaxies ; NGC 5363 
Galaxy in Pair of Galaxies ; NGC 5364 
Galaxy in Group of Galaxies ; NGC 5365 
Galaxy in Group of Galaxies ; NGC 5366 
Reflection Nebula ; NGC 5367 
Emission-line galaxy ; NGC 5368 
Galaxy in Group of Galaxies ; NGC 5369 
LINER-type Active Galaxy Nucleus ; NGC 5370 
HII Galaxy ; NGC 5372 
Galaxy ; NGC 5373 
Radio Galaxy ; NGC 5374 
LINER-type Active Galaxy Nucleus ; NGC 5375 
LINER-type Active Galaxy Nucleus ; NGC 5376 
Active Galaxy Nucleus ; NGC 5377 
LINER-type Active Galaxy Nucleus ; NGC 5378 
Galaxy in Pair of Galaxies ; NGC 5379 
Galaxy in Group of Galaxies ; NGC 5380 
Open (galactic) Cluster ; NGC 5381 
Galaxy in Group of Galaxies ; NGC 5382 
Galaxy in Group of Galaxies ; NGC 5383 
LINER-type Active Galaxy Nucleus ; NGC 5384 
Cluster of Stars ; NGC 5385 
Galaxy in Group of Galaxies ; NGC 5386 
Galaxy ; NGC 5387 
